,country_x,economic_variable,year_x,value,country_y,region,c_t,year_y,pr,cl,total,matching_score
3286,Guinea-Bissau,Adjusted net national income per capita (constant 2015 US$),2019,514.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3287,Guinea-Bissau,Adjusted net national income per capita (constant 2015 US$),2020,496.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3288,Guinea-Bissau,Gini index,2013,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3289,Guinea-Bissau,Gini index,2014,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3290,Guinea-Bissau,Gini index,2015,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3291,Guinea-Bissau,Gini index,2016,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3292,Guinea-Bissau,Gini index,2017,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3293,Guinea-Bissau,Gini index,2018,34.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3294,Guinea-Bissau,Gini index,2019,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3295,Guinea-Bissau,Gini index,2020,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3296,Guinea-Bissau,Income share held by highest 20%,2013,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3297,Guinea-Bissau,Income share held by highest 20%,2014,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3298,Guinea-Bissau,Income share held by highest 20%,2015,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3299,Guinea-Bissau,Income share held by highest 20%,2016,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3300,Guinea-Bissau,Income share held by highest 20%,2017,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3301,Guinea-Bissau,Income share held by highest 20%,2018,43.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3302,Guinea-Bissau,Income share held by highest 20%,2019,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3303,Guinea-Bissau,Income share held by highest 20%,2020,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3304,Guinea-Bissau,Income share held by lowest 20%,2013,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3305,Guinea-Bissau,Income share held by lowest 20%,2014,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3306,Guinea-Bissau,Income share held by lowest 20%,2015,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3307,Guinea-Bissau,Income share held by lowest 20%,2016,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3308,Guinea-Bissau,Income share held by lowest 20%,2017,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3309,Guinea-Bissau,Income share held by lowest 20%,2018,7.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3310,Guinea-Bissau,Income share held by lowest 20%,2019,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3311,Guinea-Bissau,Income share held by lowest 20%,2020,,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3312,Guinea-Bissau,Total natural resources rents (% of GDP),2013,16.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3313,Guinea-Bissau,Total natural resources rents (% of GDP),2014,18.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3314,Guinea-Bissau,Total natural resources rents (% of GDP),2015,19.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3315,Guinea-Bissau,Total natural resources rents (% of GDP),2016,18.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3316,Guinea-Bissau,Total natural resources rents (% of GDP),2017,15.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3317,Guinea-Bissau,Total natural resources rents (% of GDP),2018,9.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3318,Guinea-Bissau,Total natural resources rents (% of GDP),2019,9.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3319,Guinea-Bissau,Total natural resources rents (% of GDP),2020,10.0,Guinea-Bissau,Africa,c,2022,17,26,43,1.0
3320,Guyana,Adjusted net national income per capita (constant 2015 US$),2013,,Guyana,Americas,c,2022,30,43,73,1.0
3321,Guyana,Adjusted net national income per capita (constant 2015 US$),2014,,Guyana,Americas,c,2022,30,43,73,1.0
3322,Guyana,Adjusted net national income per capita (constant 2015 US$),2015,5144.0,Guyana,Americas,c,2022,30,43,73,1.0
3323,Guyana,Adjusted net national income per capita (constant 2015 US$),2016,,Guyana,Americas,c,2022,30,43,73,1.0
3324,Guyana,Adjusted net national income per capita (constant 2015 US$),2017,,Guyana,Americas,c,2022,30,43,73,1.0
3325,Guyana,Adjusted net national income per capita (constant 2015 US$),2018,,Guyana,Americas,c,2022,30,43,73,1.0
3326,Guyana,Adjusted net national income per capita (constant 2015 US$),2019,,Guyana,Americas,c,2022,30,43,73,1.0
3327,Guyana,Adjusted net national income per capita (constant 2015 US$),2020,,Guyana,Americas,c,2022,30,43,73,1.0
3328,Guyana,Gini index,2013,,Guyana,Americas,c,2022,30,43,73,1.0
3329,Guyana,Gini index,2014,,Guyana,Americas,c,2022,30,43,73,1.0
3330,Guyana,Gini index,2015,,Guyana,Americas,c,2022,30,43,73,1.0
3331,Guyana,Gini index,2016,,Guyana,Americas,c,2022,30,43,73,1.0
3332,Guyana,Gini index,2017,,Guyana,Americas,c,2022,30,43,73,1.0
3333,Guyana,Gini index,2018,,Guyana,Americas,c,2022,30,43,73,1.0
3334,Guyana,Gini index,2019,,Guyana,Americas,c,2022,30,43,73,1.0
3335,Guyana,Gini index,2020,,Guyana,Americas,c,2022,30,43,73,1.0
3336,Guyana,Income share held by highest 20%,2013,,Guyana,Americas,c,2022,30,43,73,1.0
3337,Guyana,Income share held by highest 20%,2014,,Guyana,Americas,c,2022,30,43,73,1.0
3338,Guyana,Income share held by highest 20%,2015,,Guyana,Americas,c,2022,30,43,73,1.0
3339,Guyana,Income share held by highest 20%,2016,,Guyana,Americas,c,2022,30,43,73,1.0
3340,Guyana,Income share held by highest 20%,2017,,Guyana,Americas,c,2022,30,43,73,1.0
3341,Guyana,Income share held by highest 20%,2018,,Guyana,Americas,c,2022,30,43,73,1.0
3342,Guyana,Income share held by highest 20%,2019,,Guyana,Americas,c,2022,30,43,73,1.0
3343,Guyana,Income share held by highest 20%,2020,,Guyana,Americas,c,2022,30,43,73,1.0
3344,Guyana,Income share held by lowest 20%,2013,,Guyana,Americas,c,2022,30,43,73,1.0
3345,Guyana,Income share held by lowest 20%,2014,,Guyana,Americas,c,2022,30,43,73,1.0
3346,Guyana,Income share held by lowest 20%,2015,,Guyana,Americas,c,2022,30,43,73,1.0
3347,Guyana,Income share held by lowest 20%,2016,,Guyana,Americas,c,2022,30,43,73,1.0
3348,Guyana,Income share held by lowest 20%,2017,,Guyana,Americas,c,2022,30,43,73,1.0
3349,Guyana,Income share held by lowest 20%,2018,,Guyana,Americas,c,2022,30,43,73,1.0
3350,Guyana,Income share held by lowest 20%,2019,,Guyana,Americas,c,2022,30,43,73,1.0
3351,Guyana,Income share held by lowest 20%,2020,,Guyana,Americas,c,2022,30,43,73,1.0
3352,Guyana,Total natural resources rents (% of GDP),2013,13.0,Guyana,Americas,c,2022,30,43,73,1.0
3353,Guyana,Total natural resources rents (% of GDP),2014,10.0,Guyana,Americas,c,2022,30,43,73,1.0
3354,Guyana,Total natural resources rents (% of GDP),2015,8.0,Guyana,Americas,c,2022,30,43,73,1.0
3355,Guyana,Total natural resources rents (% of GDP),2016,16.0,Guyana,Americas,c,2022,30,43,73,1.0
3356,Guyana,Total natural resources rents (% of GDP),2017,12.0,Guyana,Americas,c,2022,30,43,73,1.0
3357,Guyana,Total natural resources rents (% of GDP),2018,6.0,Guyana,Americas,c,2022,30,43,73,1.0
3358,Guyana,Total natural resources rents (% of GDP),2019,6.0,Guyana,Americas,c,2022,30,43,73,1.0
3359,Guyana,Total natural resources rents (% of GDP),2020,19.0,Guyana,Americas,c,2022,30,43,73,1.0
3360,Haiti,Adjusted net national income per capita (constant 2015 US$),2013,1307.0,Haiti,Americas,c,2022,11,22,33,1.0
3361,Haiti,Adjusted net national income per capita (constant 2015 US$),2014,1320.0,Haiti,Americas,c,2022,11,22,33,1.0
3362,Haiti,Adjusted net national income per capita (constant 2015 US$),2015,1345.0,Haiti,Americas,c,2022,11,22,33,1.0
3363,Haiti,Adjusted net national income per capita (constant 2015 US$),2016,1359.0,Haiti,Americas,c,2022,11,22,33,1.0
3364,Haiti,Adjusted net national income per capita (constant 2015 US$),2017,1386.0,Haiti,Americas,c,2022,11,22,33,1.0
3365,Haiti,Adjusted net national income per capita (constant 2015 US$),2018,1392.0,Haiti,Americas,c,2022,11,22,33,1.0
3366,Haiti,Adjusted net national income per capita (constant 2015 US$),2019,1361.0,Haiti,Americas,c,2022,11,22,33,1.0
3367,Haiti,Adjusted net national income per capita (constant 2015 US$),2020,1306.0,Haiti,Americas,c,2022,11,22,33,1.0
3368,Haiti,Gini index,2013,,Haiti,Americas,c,2022,11,22,33,1.0
3369,Haiti,Gini index,2014,,Haiti,Americas,c,2022,11,22,33,1.0
3370,Haiti,Gini index,2015,,Haiti,Americas,c,2022,11,22,33,1.0
3371,Haiti,Gini index,2016,,Haiti,Americas,c,2022,11,22,33,1.0
3372,Haiti,Gini index,2017,,Haiti,Americas,c,2022,11,22,33,1.0
3373,Haiti,Gini index,2018,,Haiti,Americas,c,2022,11,22,33,1.0
3374,Haiti,Gini index,2019,,Haiti,Americas,c,2022,11,22,33,1.0
3375,Haiti,Gini index,2020,,Haiti,Americas,c,2022,11,22,33,1.0
3376,Haiti,Income share held by highest 20%,2013,,Haiti,Americas,c,2022,11,22,33,1.0
3377,Haiti,Income share held by highest 20%,2014,,Haiti,Americas,c,2022,11,22,33,1.0
3378,Haiti,Income share held by highest 20%,2015,,Haiti,Americas,c,2022,11,22,33,1.0
3379,Haiti,Income share held by highest 20%,2016,,Haiti,Americas,c,2022,11,22,33,1.0
3380,Haiti,Income share held by highest 20%,2017,,Haiti,Americas,c,2022,11,22,33,1.0
3381,Haiti,Income share held by highest 20%,2018,,Haiti,Americas,c,2022,11,22,33,1.0
3382,Haiti,Income share held by highest 20%,2019,,Haiti,Americas,c,2022,11,22,33,1.0
3383,Haiti,Income share held by highest 20%,2020,,Haiti,Americas,c,2022,11,22,33,1.0
3384,Haiti,Income share held by lowest 20%,2013,,Haiti,Americas,c,2022,11,22,33,1.0
3385,Haiti,Income share held by lowest 20%,2014,,Haiti,Americas,c,2022,11,22,33,1.0
3386,Haiti,Income share held by lowest 20%,2015,,Haiti,Americas,c,2022,11,22,33,1.0
3387,Haiti,Income share held by lowest 20%,2016,,Haiti,Americas,c,2022,11,22,33,1.0
3388,Haiti,Income share held by lowest 20%,2017,,Haiti,Americas,c,2022,11,22,33,1.0
3389,Haiti,Income share held by lowest 20%,2018,,Haiti,Americas,c,2022,11,22,33,1.0
3390,Haiti,Income share held by lowest 20%,2019,,Haiti,Americas,c,2022,11,22,33,1.0
3391,Haiti,Income share held by lowest 20%,2020,,Haiti,Americas,c,2022,11,22,33,1.0
3392,Haiti,Total natural resources rents (% of GDP),2013,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3393,Haiti,Total natural resources rents (% of GDP),2014,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3394,Haiti,Total natural resources rents (% of GDP),2015,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3395,Haiti,Total natural resources rents (% of GDP),2016,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3396,Haiti,Total natural resources rents (% of GDP),2017,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3397,Haiti,Total natural resources rents (% of GDP),2018,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3398,Haiti,Total natural resources rents (% of GDP),2019,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3399,Haiti,Total natural resources rents (% of GDP),2020,0.0,Haiti,Americas,c,2022,11,22,33,1.0
3400,Honduras,Adjusted net national income per capita (constant 2015 US$),2013,1787.0,Honduras,Americas,c,2022,21,26,47,1.0
3401,Honduras,Adjusted net national income per capita (constant 2015 US$),2014,1825.0,Honduras,Americas,c,2022,21,26,47,1.0
3402,Honduras,Adjusted net national income per capita (constant 2015 US$),2015,1970.0,Honduras,Americas,c,2022,21,26,47,1.0
3403,Honduras,Adjusted net national income per capita (constant 2015 US$),2016,2003.0,Honduras,Americas,c,2022,21,26,47,1.0
3404,Honduras,Adjusted net national income per capita (constant 2015 US$),2017,2096.0,Honduras,Americas,c,2022,21,26,47,1.0
3405,Honduras,Adjusted net national income per capita (constant 2015 US$),2018,2049.0,Honduras,Americas,c,2022,21,26,47,1.0
3406,Honduras,Adjusted net national income per capita (constant 2015 US$),2019,2068.0,Honduras,Americas,c,2022,21,26,47,1.0
3407,Honduras,Adjusted net national income per capita (constant 2015 US$),2020,1938.0,Honduras,Americas,c,2022,21,26,47,1.0
3408,Honduras,Gini index,2013,50.0,Honduras,Americas,c,2022,21,26,47,1.0
3409,Honduras,Gini index,2014,49.0,Honduras,Americas,c,2022,21,26,47,1.0
3410,Honduras,Gini index,2015,49.0,Honduras,Americas,c,2022,21,26,47,1.0
3411,Honduras,Gini index,2016,49.0,Honduras,Americas,c,2022,21,26,47,1.0
3412,Honduras,Gini index,2017,49.0,Honduras,Americas,c,2022,21,26,47,1.0
3413,Honduras,Gini index,2018,48.0,Honduras,Americas,c,2022,21,26,47,1.0
3414,Honduras,Gini index,2019,48.0,Honduras,Americas,c,2022,21,26,47,1.0
3415,Honduras,Gini index,2020,,Honduras,Americas,c,2022,21,26,47,1.0
3416,Honduras,Income share held by highest 20%,2013,54.0,Honduras,Americas,c,2022,21,26,47,1.0
3417,Honduras,Income share held by highest 20%,2014,54.0,Honduras,Americas,c,2022,21,26,47,1.0
3418,Honduras,Income share held by highest 20%,2015,53.0,Honduras,Americas,c,2022,21,26,47,1.0
3419,Honduras,Income share held by highest 20%,2016,53.0,Honduras,Americas,c,2022,21,26,47,1.0
3420,Honduras,Income share held by highest 20%,2017,53.0,Honduras,Americas,c,2022,21,26,47,1.0
3421,Honduras,Income share held by highest 20%,2018,53.0,Honduras,Americas,c,2022,21,26,47,1.0
3422,Honduras,Income share held by highest 20%,2019,52.0,Honduras,Americas,c,2022,21,26,47,1.0
3423,Honduras,Income share held by highest 20%,2020,,Honduras,Americas,c,2022,21,26,47,1.0
3424,Honduras,Income share held by lowest 20%,2013,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3425,Honduras,Income share held by lowest 20%,2014,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3426,Honduras,Income share held by lowest 20%,2015,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3427,Honduras,Income share held by lowest 20%,2016,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3428,Honduras,Income share held by lowest 20%,2017,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3429,Honduras,Income share held by lowest 20%,2018,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3430,Honduras,Income share held by lowest 20%,2019,3.0,Honduras,Americas,c,2022,21,26,47,1.0
3431,Honduras,Income share held by lowest 20%,2020,,Honduras,Americas,c,2022,21,26,47,1.0
3432,Honduras,Total natural resources rents (% of GDP),2013,1.0,Honduras,Americas,c,2022,21,26,47,1.0
3433,Honduras,Total natural resources rents (% of GDP),2014,2.0,Honduras,Americas,c,2022,21,26,47,1.0
3434,Honduras,Total natural resources rents (% of GDP),2015,1.0,Honduras,Americas,c,2022,21,26,47,1.0
3435,Honduras,Total natural resources rents (% of GDP),2016,2.0,Honduras,Americas,c,2022,21,26,47,1.0
3436,Honduras,Total natural resources rents (% of GDP),2017,1.0,Honduras,Americas,c,2022,21,26,47,1.0
3437,Honduras,Total natural resources rents (% of GDP),2018,1.0,Honduras,Americas,c,2022,21,26,47,1.0
3438,Honduras,Total natural resources rents (% of GDP),2019,0.0,Honduras,Americas,c,2022,21,26,47,1.0
3439,Honduras,Total natural resources rents (% of GDP),2020,1.0,Honduras,Americas,c,2022,21,26,47,1.0
3440,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2013,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3441,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2014,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3442,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2015,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3443,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2016,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3444,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2017,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3445,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2018,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3446,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2019,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3447,"Hong Kong SAR, China",Adjusted net national income per capita (constant 2015 US$),2020,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3448,"Hong Kong SAR, China",Gini index,2013,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3449,"Hong Kong SAR, China",Gini index,2014,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3450,"Hong Kong SAR, China",Gini index,2015,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3451,"Hong Kong SAR, China",Gini index,2016,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3452,"Hong Kong SAR, China",Gini index,2017,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3453,"Hong Kong SAR, China",Gini index,2018,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3454,"Hong Kong SAR, China",Gini index,2019,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3455,"Hong Kong SAR, China",Gini index,2020,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3456,"Hong Kong SAR, China",Income share held by highest 20%,2013,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3457,"Hong Kong SAR, China",Income share held by highest 20%,2014,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3458,"Hong Kong SAR, China",Income share held by highest 20%,2015,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3459,"Hong Kong SAR, China",Income share held by highest 20%,2016,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3460,"Hong Kong SAR, China",Income share held by highest 20%,2017,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3461,"Hong Kong SAR, China",Income share held by highest 20%,2018,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3462,"Hong Kong SAR, China",Income share held by highest 20%,2019,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3463,"Hong Kong SAR, China",Income share held by highest 20%,2020,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3464,"Hong Kong SAR, China",Income share held by lowest 20%,2013,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3465,"Hong Kong SAR, China",Income share held by lowest 20%,2014,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3466,"Hong Kong SAR, China",Income share held by lowest 20%,2015,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3467,"Hong Kong SAR, China",Income share held by lowest 20%,2016,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3468,"Hong Kong SAR, China",Income share held by lowest 20%,2017,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3469,"Hong Kong SAR, China",Income share held by lowest 20%,2018,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3470,"Hong Kong SAR, China",Income share held by lowest 20%,2019,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3471,"Hong Kong SAR, China",Income share held by lowest 20%,2020,,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3472,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2013,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3473,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2014,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3474,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2015,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3475,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2016,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3476,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2017,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3477,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2018,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3478,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2019,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3479,"Hong Kong SAR, China",Total natural resources rents (% of GDP),2020,0.0,Hong Kong,Asia,t,2022,10,33,43,0.6793273113071293
3480,Hungary,Adjusted net national income per capita (constant 2015 US$),2013,9179.0,Hungary,Europe,c,2022,26,43,69,1.0
3481,Hungary,Adjusted net national income per capita (constant 2015 US$),2014,9570.0,Hungary,Europe,c,2022,26,43,69,1.0
3482,Hungary,Adjusted net national income per capita (constant 2015 US$),2015,9968.0,Hungary,Europe,c,2022,26,43,69,1.0
3483,Hungary,Adjusted net national income per capita (constant 2015 US$),2016,10523.0,Hungary,Europe,c,2022,26,43,69,1.0
3484,Hungary,Adjusted net national income per capita (constant 2015 US$),2017,10793.0,Hungary,Europe,c,2022,26,43,69,1.0
3485,Hungary,Adjusted net national income per capita (constant 2015 US$),2018,11358.0,Hungary,Europe,c,2022,26,43,69,1.0
3486,Hungary,Adjusted net national income per capita (constant 2015 US$),2019,12081.0,Hungary,Europe,c,2022,26,43,69,1.0
3487,Hungary,Adjusted net national income per capita (constant 2015 US$),2020,11490.0,Hungary,Europe,c,2022,26,43,69,1.0
3488,Hungary,Gini index,2013,31.0,Hungary,Europe,c,2022,26,43,69,1.0
3489,Hungary,Gini index,2014,30.0,Hungary,Europe,c,2022,26,43,69,1.0
3490,Hungary,Gini index,2015,30.0,Hungary,Europe,c,2022,26,43,69,1.0
3491,Hungary,Gini index,2016,30.0,Hungary,Europe,c,2022,26,43,69,1.0
3492,Hungary,Gini index,2017,30.0,Hungary,Europe,c,2022,26,43,69,1.0
3493,Hungary,Gini index,2018,29.0,Hungary,Europe,c,2022,26,43,69,1.0
3494,Hungary,Gini index,2019,30.0,Hungary,Europe,c,2022,26,43,69,1.0
3495,Hungary,Gini index,2020,,Hungary,Europe,c,2022,26,43,69,1.0
3496,Hungary,Income share held by highest 20%,2013,39.0,Hungary,Europe,c,2022,26,43,69,1.0
3497,Hungary,Income share held by highest 20%,2014,38.0,Hungary,Europe,c,2022,26,43,69,1.0
3498,Hungary,Income share held by highest 20%,2015,38.0,Hungary,Europe,c,2022,26,43,69,1.0
3499,Hungary,Income share held by highest 20%,2016,38.0,Hungary,Europe,c,2022,26,43,69,1.0
3500,Hungary,Income share held by highest 20%,2017,38.0,Hungary,Europe,c,2022,26,43,69,1.0
3501,Hungary,Income share held by highest 20%,2018,37.0,Hungary,Europe,c,2022,26,43,69,1.0
3502,Hungary,Income share held by highest 20%,2019,37.0,Hungary,Europe,c,2022,26,43,69,1.0
3503,Hungary,Income share held by highest 20%,2020,,Hungary,Europe,c,2022,26,43,69,1.0
3504,Hungary,Income share held by lowest 20%,2013,7.0,Hungary,Europe,c,2022,26,43,69,1.0
3505,Hungary,Income share held by lowest 20%,2014,7.0,Hungary,Europe,c,2022,26,43,69,1.0
3506,Hungary,Income share held by lowest 20%,2015,7.0,Hungary,Europe,c,2022,26,43,69,1.0
3507,Hungary,Income share held by lowest 20%,2016,8.0,Hungary,Europe,c,2022,26,43,69,1.0
3508,Hungary,Income share held by lowest 20%,2017,7.0,Hungary,Europe,c,2022,26,43,69,1.0
3509,Hungary,Income share held by lowest 20%,2018,8.0,Hungary,Europe,c,2022,26,43,69,1.0
3510,Hungary,Income share held by lowest 20%,2019,8.0,Hungary,Europe,c,2022,26,43,69,1.0
3511,Hungary,Income share held by lowest 20%,2020,,Hungary,Europe,c,2022,26,43,69,1.0
3512,Hungary,Total natural resources rents (% of GDP),2013,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3513,Hungary,Total natural resources rents (% of GDP),2014,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3514,Hungary,Total natural resources rents (% of GDP),2015,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3515,Hungary,Total natural resources rents (% of GDP),2016,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3516,Hungary,Total natural resources rents (% of GDP),2017,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3517,Hungary,Total natural resources rents (% of GDP),2018,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3518,Hungary,Total natural resources rents (% of GDP),2019,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3519,Hungary,Total natural resources rents (% of GDP),2020,0.0,Hungary,Europe,c,2022,26,43,69,1.0
3520,Iceland,Adjusted net national income per capita (constant 2015 US$),2013,38325.0,Iceland,Europe,c,2022,37,57,94,1.0
3521,Iceland,Adjusted net national income per capita (constant 2015 US$),2014,39320.0,Iceland,Europe,c,2022,37,57,94,1.0
3522,Iceland,Adjusted net national income per capita (constant 2015 US$),2015,42267.0,Iceland,Europe,c,2022,37,57,94,1.0
3523,Iceland,Adjusted net national income per capita (constant 2015 US$),2016,44863.0,Iceland,Europe,c,2022,37,57,94,1.0
3524,Iceland,Adjusted net national income per capita (constant 2015 US$),2017,46026.0,Iceland,Europe,c,2022,37,57,94,1.0
3525,Iceland,Adjusted net national income per capita (constant 2015 US$),2018,44945.0,Iceland,Europe,c,2022,37,57,94,1.0
3526,Iceland,Adjusted net national income per capita (constant 2015 US$),2019,47893.0,Iceland,Europe,c,2022,37,57,94,1.0
3527,Iceland,Adjusted net national income per capita (constant 2015 US$),2020,42482.0,Iceland,Europe,c,2022,37,57,94,1.0
3528,Iceland,Gini index,2013,25.0,Iceland,Europe,c,2022,37,57,94,1.0
3529,Iceland,Gini index,2014,27.0,Iceland,Europe,c,2022,37,57,94,1.0
3530,Iceland,Gini index,2015,26.0,Iceland,Europe,c,2022,37,57,94,1.0
3531,Iceland,Gini index,2016,27.0,Iceland,Europe,c,2022,37,57,94,1.0
3532,Iceland,Gini index,2017,26.0,Iceland,Europe,c,2022,37,57,94,1.0
3533,Iceland,Gini index,2018,,Iceland,Europe,c,2022,37,57,94,1.0
3534,Iceland,Gini index,2019,,Iceland,Europe,c,2022,37,57,94,1.0
3535,Iceland,Gini index,2020,,Iceland,Europe,c,2022,37,57,94,1.0
3536,Iceland,Income share held by highest 20%,2013,35.0,Iceland,Europe,c,2022,37,57,94,1.0
3537,Iceland,Income share held by highest 20%,2014,37.0,Iceland,Europe,c,2022,37,57,94,1.0
3538,Iceland,Income share held by highest 20%,2015,36.0,Iceland,Europe,c,2022,37,57,94,1.0
3539,Iceland,Income share held by highest 20%,2016,36.0,Iceland,Europe,c,2022,37,57,94,1.0
3540,Iceland,Income share held by highest 20%,2017,35.0,Iceland,Europe,c,2022,37,57,94,1.0
3541,Iceland,Income share held by highest 20%,2018,,Iceland,Europe,c,2022,37,57,94,1.0
3542,Iceland,Income share held by highest 20%,2019,,Iceland,Europe,c,2022,37,57,94,1.0
3543,Iceland,Income share held by highest 20%,2020,,Iceland,Europe,c,2022,37,57,94,1.0
