,country_x,economic_variable,Series Code,year_x,value,country_y,region,c_t,year_y,pr,cl,total,matching_score
4411,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.0,Kosovo,Europe,c,2022,25,31,56,1.0
4412,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,5.0,Kosovo,Europe,c,2022,25,31,56,1.0
4413,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.0,Kosovo,Europe,c,2022,25,31,56,1.0
4414,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.0,Kosovo,Europe,c,2022,25,31,56,1.0
4415,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.0,Kosovo,Europe,c,2022,25,31,56,1.0
4416,Kosovo,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.0,Kosovo,Europe,c,2022,25,31,56,1.0
4417,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,3163.0,Kosovo,Europe,c,2022,25,31,56,1.0
4418,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,3279.0,Kosovo,Europe,c,2022,25,31,56,1.0
4419,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,3520.0,Kosovo,Europe,c,2022,25,31,56,1.0
4420,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,3739.0,Kosovo,Europe,c,2022,25,31,56,1.0
4421,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,3890.0,Kosovo,Europe,c,2022,25,31,56,1.0
4422,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,4009.0,Kosovo,Europe,c,2022,25,31,56,1.0
4423,Kosovo,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,4219.0,Kosovo,Europe,c,2022,25,31,56,1.0
4424,Kosovo,Gini index,SI.POV.GINI,2013,26.0,Kosovo,Europe,c,2022,25,31,56,1.0
4425,Kosovo,Gini index,SI.POV.GINI,2014,27.0,Kosovo,Europe,c,2022,25,31,56,1.0
4426,Kosovo,Gini index,SI.POV.GINI,2015,26.0,Kosovo,Europe,c,2022,25,31,56,1.0
4427,Kosovo,Gini index,SI.POV.GINI,2016,26.0,Kosovo,Europe,c,2022,25,31,56,1.0
4428,Kosovo,Gini index,SI.POV.GINI,2017,29.0,Kosovo,Europe,c,2022,25,31,56,1.0
4429,Kosovo,Gini index,SI.POV.GINI,2018,,Kosovo,Europe,c,2022,25,31,56,1.0
4430,Kosovo,Gini index,SI.POV.GINI,2019,,Kosovo,Europe,c,2022,25,31,56,1.0
4431,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,,Kosovo,Europe,c,2022,25,31,56,1.0
4432,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,,Kosovo,Europe,c,2022,25,31,56,1.0
4433,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,,Kosovo,Europe,c,2022,25,31,56,1.0
4434,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,,Kosovo,Europe,c,2022,25,31,56,1.0
4435,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,,Kosovo,Europe,c,2022,25,31,56,1.0
4436,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,,Kosovo,Europe,c,2022,25,31,56,1.0
4437,Kosovo,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,,Kosovo,Europe,c,2022,25,31,56,1.0
4438,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,Kosovo,Europe,c,2022,25,31,56,1.0
4439,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,,Kosovo,Europe,c,2022,25,31,56,1.0
4440,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,,Kosovo,Europe,c,2022,25,31,56,1.0
4441,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,,Kosovo,Europe,c,2022,25,31,56,1.0
4442,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,,Kosovo,Europe,c,2022,25,31,56,1.0
4443,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,,Kosovo,Europe,c,2022,25,31,56,1.0
4444,Kosovo,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,,Kosovo,Europe,c,2022,25,31,56,1.0
4445,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4446,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4447,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4448,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4449,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4450,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4451,Kosovo,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,0.0,Kosovo,Europe,c,2022,25,31,56,1.0
4452,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,1.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4453,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4454,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4455,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4456,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,-4.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4457,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4458,Kuwait,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4459,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,31077.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4460,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,30277.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4461,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,29310.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4462,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,29129.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4463,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,27240.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4464,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,26660.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4465,Kuwait,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,25773.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4466,Kuwait,Gini index,SI.POV.GINI,2013,,Kuwait,Middle East,c,2022,14,23,37,1.0
4467,Kuwait,Gini index,SI.POV.GINI,2014,,Kuwait,Middle East,c,2022,14,23,37,1.0
4468,Kuwait,Gini index,SI.POV.GINI,2015,,Kuwait,Middle East,c,2022,14,23,37,1.0
4469,Kuwait,Gini index,SI.POV.GINI,2016,,Kuwait,Middle East,c,2022,14,23,37,1.0
4470,Kuwait,Gini index,SI.POV.GINI,2017,,Kuwait,Middle East,c,2022,14,23,37,1.0
4471,Kuwait,Gini index,SI.POV.GINI,2018,,Kuwait,Middle East,c,2022,14,23,37,1.0
4472,Kuwait,Gini index,SI.POV.GINI,2019,,Kuwait,Middle East,c,2022,14,23,37,1.0
4473,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4474,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4475,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4476,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4477,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4478,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4479,Kuwait,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,0.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4480,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,Kuwait,Middle East,c,2022,14,23,37,1.0
4481,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,,Kuwait,Middle East,c,2022,14,23,37,1.0
4482,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,,Kuwait,Middle East,c,2022,14,23,37,1.0
4483,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,,Kuwait,Middle East,c,2022,14,23,37,1.0
4484,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,,Kuwait,Middle East,c,2022,14,23,37,1.0
4485,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,,Kuwait,Middle East,c,2022,14,23,37,1.0
4486,Kuwait,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,,Kuwait,Middle East,c,2022,14,23,37,1.0
4487,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,53.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4488,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,51.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4489,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,37.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4490,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,32.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4491,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,37.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4492,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,45.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4493,Kuwait,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,41.0,Kuwait,Middle East,c,2022,14,23,37,1.0
4494,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,10.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4495,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4496,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4497,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4498,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4499,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4500,Kyrgyz Republic,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4501,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,1080.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4502,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,1101.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4503,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,1121.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4504,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,1146.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4505,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,1177.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4506,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,1197.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4507,Kyrgyz Republic,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,1226.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4508,Kyrgyz Republic,Gini index,SI.POV.GINI,2013,28.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4509,Kyrgyz Republic,Gini index,SI.POV.GINI,2014,26.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4510,Kyrgyz Republic,Gini index,SI.POV.GINI,2015,29.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4511,Kyrgyz Republic,Gini index,SI.POV.GINI,2016,26.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4512,Kyrgyz Republic,Gini index,SI.POV.GINI,2017,27.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4513,Kyrgyz Republic,Gini index,SI.POV.GINI,2018,27.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4514,Kyrgyz Republic,Gini index,SI.POV.GINI,2019,29.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4515,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4516,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4517,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4518,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4519,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4520,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4521,Kyrgyz Republic,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,0.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4522,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4523,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,17.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4524,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,16.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4525,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,16.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4526,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,17.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4527,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,17.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4528,Kyrgyz Republic,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,16.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4529,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,5.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4530,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4531,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4532,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,5.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4533,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,8.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4534,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,4.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4535,Kyrgyz Republic,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,7.0,Kyrgyzstan,Eurasia,c,2022,4,23,27,0.501301842166749
4536,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,8.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4537,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,7.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4538,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,7.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4539,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,7.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4540,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,6.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4541,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4542,Lao PDR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4543,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,1893.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4544,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,2009.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4545,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,2125.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4546,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,2240.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4547,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,2358.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4548,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,2467.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4549,Lao PDR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,2564.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4550,Lao PDR,Gini index,SI.POV.GINI,2013,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4551,Lao PDR,Gini index,SI.POV.GINI,2014,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4552,Lao PDR,Gini index,SI.POV.GINI,2015,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4553,Lao PDR,Gini index,SI.POV.GINI,2016,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4554,Lao PDR,Gini index,SI.POV.GINI,2017,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4555,Lao PDR,Gini index,SI.POV.GINI,2018,38.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4556,Lao PDR,Gini index,SI.POV.GINI,2019,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4557,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4558,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4559,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4560,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4561,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4562,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4563,Lao PDR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4564,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4565,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4566,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4567,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4568,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4569,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4570,Lao PDR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4571,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,12.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4572,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,8.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4573,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,5.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4574,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,4.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4575,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,4.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4576,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,3.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4577,Lao PDR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,3.0,Laos,Asia,c,2022,2,11,13,0.4157949120988459
4578,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.0,Latvia,Europe,c,2022,37,51,88,1.0
4579,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.0,Latvia,Europe,c,2022,37,51,88,1.0
4580,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.0,Latvia,Europe,c,2022,37,51,88,1.0
4581,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.0,Latvia,Europe,c,2022,37,51,88,1.0
4582,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.0,Latvia,Europe,c,2022,37,51,88,1.0
4583,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,3.0,Latvia,Europe,c,2022,37,51,88,1.0
4584,Latvia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.0,Latvia,Europe,c,2022,37,51,88,1.0
4585,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,12795.0,Latvia,Europe,c,2022,37,51,88,1.0
4586,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,13162.0,Latvia,Europe,c,2022,37,51,88,1.0
4587,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,13786.0,Latvia,Europe,c,2022,37,51,88,1.0
4588,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,14242.0,Latvia,Europe,c,2022,37,51,88,1.0
4589,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,14845.0,Latvia,Europe,c,2022,37,51,88,1.0
4590,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,15558.0,Latvia,Europe,c,2022,37,51,88,1.0
4591,Latvia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,16069.0,Latvia,Europe,c,2022,37,51,88,1.0
4592,Latvia,Gini index,SI.POV.GINI,2013,35.0,Latvia,Europe,c,2022,37,51,88,1.0
4593,Latvia,Gini index,SI.POV.GINI,2014,35.0,Latvia,Europe,c,2022,37,51,88,1.0
4594,Latvia,Gini index,SI.POV.GINI,2015,34.0,Latvia,Europe,c,2022,37,51,88,1.0
4595,Latvia,Gini index,SI.POV.GINI,2016,34.0,Latvia,Europe,c,2022,37,51,88,1.0
4596,Latvia,Gini index,SI.POV.GINI,2017,35.0,Latvia,Europe,c,2022,37,51,88,1.0
4597,Latvia,Gini index,SI.POV.GINI,2018,35.0,Latvia,Europe,c,2022,37,51,88,1.0
4598,Latvia,Gini index,SI.POV.GINI,2019,34.0,Latvia,Europe,c,2022,37,51,88,1.0
4599,Latvia,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,0.0,Latvia,Europe,c,2022,37,51,88,1.0
4600,Latvia,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,0.0,Latvia,Europe,c,2022,37,51,88,1.0
