Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Gabon,GAB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,36.6070854402932,31.6237297182829,25.9047538063561,12.497915924875,12.00147719159,19.5349992340552,22.9155226152909,22.7329934419888,17.6867029963851,..
"Gambia, The",GMB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,441.838513924348,444.244685316849,422.462228258865,439.032311689422,440.547128111579,441.774276328516,502.251582611419,514.725242308918,535.284072093274,..
"Gambia, The",GMB,Gini index,SI.POV.GINI,..,..,..,35.9,..,..,..,..,..,..
"Gambia, The",GMB,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,43.6,..,..,..,..,..,..
"Gambia, The",GMB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,7.4,..,..,..,..,..,..
"Gambia, The",GMB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.77664929357016,5.72310200275765,5.2407804286275,5.55888177761978,6.56105812875365,6.49337845918944,2.56216992008748,2.81227076791885,2.81836847620866,..
Georgia,GEO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2926.10730792881,3055.81384736659,3277.51979405116,3333.0634300108,3290.02174907214,3566.06313477762,3836.49939553498,4011.79397848439,3752.56978821049,..
Georgia,GEO,Gini index,SI.POV.GINI,39,38.6,37.6,36.5,36.6,37.9,36.4,35.9,34.5,..
Georgia,GEO,Income share held by highest 20%,SI.DST.05TH.20,45.3,44.9,44.3,43.4,43.7,44.5,43.2,42.9,41.5,..
Georgia,GEO,Income share held by lowest 20%,SI.DST.FRST.20,5.9,6.1,6.4,6.7,6.7,6.3,6.5,6.8,7,..
Georgia,GEO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.08578520641773,0.799334227159616,0.514894310858439,0.53769597084435,0.584179239299826,0.48390185724315,0.471896888652853,0.631146511751432,0.814814424280577,..
Germany,DEU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,33195.9340682079,33321.0053641624,33962.5217111804,34601.0176389581,35414.4021887958,36063.0798381908,36426.2548579314,36665.5598045681,34459.835377437,..
Germany,DEU,Gini index,SI.POV.GINI,31.1,31.5,30.9,31.6,31.6,31.2,31.7,..,..,..
Germany,DEU,Income share held by highest 20%,SI.DST.05TH.20,39.4,39.8,39.1,39.6,39.6,39.3,39.9,..,..,..
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,8.2,8.1,8.1,7.9,7.9,7.9,7.9,..,..,..
Germany,DEU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.164778289515232,0.122699509905499,0.0992856535175105,0.0755551097981941,0.0634853734363564,0.0687383663403772,0.0856929344770607,0.0943748523487089,0.0909719642649228,..
Ghana,GHA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1272.5401173237,1426.31481845622,1324.706679615,1331.92713388852,1377.69320799925,1397.59197087779,1489.49285143186,1557.03340077539,1729.13971786001,..
Ghana,GHA,Gini index,SI.POV.GINI,42.4,..,..,..,43.5,..,..,..,..,..
Ghana,GHA,Income share held by highest 20%,SI.DST.05TH.20,48.3,..,..,..,48.6,..,..,..,..,..
Ghana,GHA,Income share held by lowest 20%,SI.DST.FRST.20,5.4,..,..,..,4.7,..,..,..,..,..
Ghana,GHA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.0573303984796,11.0663756369315,12.6712860193945,10.6724314704615,9.38642759404092,10.6639412087111,10.0975205441164,10.2908162098855,9.47052121495666,..
Gibraltar,GIB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,14587.405044612,14276.732648332,14765.3466572035,14991.3732985564,15072.9592876694,15264.713945864,15474.8404128847,15852.3401183389,14378.7464936903,..
Greece,GRC,Gini index,SI.POV.GINI,36.3,36.1,35.8,36,35,34.4,32.9,33.1,..,..
Greece,GRC,Income share held by highest 20%,SI.DST.05TH.20,42.1,42.2,41.8,41.8,41.3,41.1,40.1,40.1,..,..
Greece,GRC,Income share held by lowest 20%,SI.DST.FRST.20,5.8,5.9,5.9,5.8,6.3,6.6,7.2,7,..,..
Greece,GRC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.235858837927838,0.160158224839409,0.120029596466573,0.0687531933587925,0.0892433377642664,0.116327853462182,0.108056384547902,0.0709655210030768,0.056956900931209,..
Greenland,GRL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.353875743010253,0.0190935869036278,0,0,0,0,0,0,..,..
Grenada,GRD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,..
Guam,GUM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,..
Guatemala,GTM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3127.40645108738,3167.52012203927,3249.83107135721,3416.26436212117,3446.453386512,3486.67921646695,3543.82737635003,3694.48277218239,3647.44646770633,..
Guatemala,GTM,Gini index,SI.POV.GINI,..,..,48.3,..,..,..,..,..,..,..
Guatemala,GTM,Income share held by highest 20%,SI.DST.05TH.20,..,..,53.6,..,..,..,..,..,..,..
Guatemala,GTM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,4.5,..,..,..,..,..,..,..
Guatemala,GTM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.17025587200334,2.08364679777479,2.97049384944498,1.78811232243738,2.02245073214132,1.51488173596791,1.20939204308682,1.15657591805114,1.33736802752441,..
Guinea,GIN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,584.366146016809,578.514574934815,583.745636491281,609.141709235718,639.128018279925,712.554901623617,739.432960048371,732.286865020992,816.756127297484,..
Guinea,GIN,Gini index,SI.POV.GINI,33.7,..,..,..,..,..,29.6,..,..,..
Guinea,GIN,Income share held by highest 20%,SI.DST.05TH.20,41.5,..,..,..,..,..,38.2,..,..,..
Guinea,GIN,Income share held by lowest 20%,SI.DST.FRST.20,7.6,..,..,..,..,..,8.5,..,..,..
Guinea,GIN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.6172879861605,14.1508149356796,14.9319543054006,14.1138586021348,18.1063644818815,18.9464333673019,12.3302456095783,4.62601616469568,4.12565762333236,..
Guinea-Bissau,GNB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,400.040550734606,387.468896849381,414.227245052388,452.795692568173,489.615852493657,546.177950056052,507.701991993716,514.920874304866,496.329802632383,..
Guinea-Bissau,GNB,Gini index,SI.POV.GINI,..,..,..,..,..,..,34.8,..,..,..
Guinea-Bissau,GNB,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,43,..,..,..
Guinea-Bissau,GNB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.8,..,..,..
Guinea-Bissau,GNB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,17.0952426446983,16.7753951789738,18.6987838956813,19.8714177091783,18.7015046145387,15.9857214494257,9.2160027887604,9.9310038378355,10.5264162997476,..
Guyana,GUY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,5144.6109685746,..,..,..,..,..,..
Guyana,GUY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.5263577632844,13.6687176344706,10.7965827876432,8.56443283739515,16.0186350564778,12.5246511105359,6.59938112987417,6.17362767353405,19.1861221406636,..
Haiti,HTI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1265.78910682084,1307.69038479018,1320.55679179799,1345.85593118694,1359.02896518787,1386.20771022561,1392.65103297638,1361.85540356899,1306.18168074734,..
Haiti,HTI,Gini index,SI.POV.GINI,41.1,..,..,..,..,..,..,..,..,..
Haiti,HTI,Income share held by highest 20%,SI.DST.05TH.20,47.1,..,..,..,..,..,..,..,..,..
Haiti,HTI,Income share held by lowest 20%,SI.DST.FRST.20,5.5,..,..,..,..,..,..,..,..,..
Haiti,HTI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.492284007822723,0.541636819116416,0.698659762484309,0.574767533621075,0.790216838416027,0.657743898321729,0.439174146127379,0.443148731928758,0.569148664987753,..
Honduras,HND,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1826.9057600636,1787.03111426183,1825.75204062129,1970.30011311975,2003.79218113181,2096.59619416367,2049.24818415942,2068.22423995537,1938.98007082828,..
Honduras,HND,Gini index,SI.POV.GINI,53.4,50,49.9,49.2,49.8,49.4,48.9,48.2,..,..
Honduras,HND,Income share held by highest 20%,SI.DST.05TH.20,57.4,54.3,54.5,53.8,53.9,53.7,53.1,52.2,..,..
Honduras,HND,Income share held by lowest 20%,SI.DST.FRST.20,3,3.5,3.7,3.7,3.2,3.4,3.4,3.6,..,..
Honduras,HND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.63572884282847,1.64301099570549,2.27680274068997,1.57944014389692,2.02977607147283,1.74313127246781,1.07759073362282,0.926406175251189,1.21157060008364,..
"Hong Kong SAR, China",HKG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00132755703729151,0.00114265659647609,0.00156979414256604,0.00112713457624953,0.00121656497948207,0.00133755186729496,0.000657011975504868,0.000569059851532076,0.000701623353563389,..
Hungary,HUN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,8698.12146715377,9179.30263107711,9570.36988236087,9968.02161227103,10523.9069241108,10793.9274322862,11358.194429561,12081.1622616645,11490.5027778789,..
Hungary,HUN,Gini index,SI.POV.GINI,30.8,31.5,30.9,30.4,30.3,30.6,29.6,30,..,..
Hungary,HUN,Income share held by highest 20%,SI.DST.05TH.20,38.6,39.4,38.7,38.4,38.4,38.5,37.8,37.8,..,..
Hungary,HUN,Income share held by lowest 20%,SI.DST.FRST.20,7.6,7.5,7.6,7.8,8,7.9,8.2,8,..,..
Hungary,HUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.645567600196649,0.520682086675121,0.405278622159325,0.285769077755629,0.230193861835564,0.301770761550056,0.381686025504609,0.322778921696795,0.25787879152823,..
Iceland,ISL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,33576.3503013492,38325.4719419352,39320.9463149423,42267.3052915279,44863.5935418369,46026.006797943,44945.9014843228,47893.3643920451,42482.9109883545,..
Iceland,ISL,Gini index,SI.POV.GINI,26.8,25.4,27.8,26.8,27.2,26.1,..,..,..,..
Iceland,ISL,Income share held by highest 20%,SI.DST.05TH.20,36.3,35.3,37.3,36.5,36.8,35.9,..,..,..,..
Iceland,ISL,Income share held by lowest 20%,SI.DST.FRST.20,9.3,9.9,9.4,9.5,9.4,9.7,..,..,..,..
Iceland,ISL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.000359195529278851,0.000365981984188338,0.000347132787238452,0.000299591985538476,0.000252335387006694,0.000217386358507722,0.000196413029424747,0.00010858160323761,0.000126099707927041,..
India,IND,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1172.37557339724,1223.72713239482,1293.41582223715,1391.45938563426,1478.64179694546,1584.40520282549,1658.79686742799,1713.31384622917,1575.73883758139,..
India,IND,Gini index,SI.POV.GINI,..,..,..,34.7,34.8,35.9,34.6,35.7,..,..
India,IND,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,44,44,45.2,43.5,44.7,..,..
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,8.4,8.3,8.2,8.1,8.1,..,..
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.03195571930265,3.63866686039747,2.80733345009223,1.77710098653222,1.73225895344079,1.96485849323458,2.24734613538794,1.9917624901811,1.86457287817847,..
Indonesia,IDN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2263.62420359129,2361.85958583702,2426.42360683215,2553.32140176456,2722.04598955292,2859.37279356291,2995.06435021688,3101.1644426649,2966.00539744455,..
Indonesia,IDN,Gini index,SI.POV.GINI,40.5,40.8,40.2,40.4,39.3,38.8,38.4,37.6,37.6,37.9
Indonesia,IDN,Income share held by highest 20%,SI.DST.05TH.20,48.1,48.6,47.9,47.9,46.5,45.9,45.6,45,45,45.4
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7,7,7,6.9,6.8,6.7,6.8,7.1,7.1,7
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.1189544114328,5.51581813724386,4.75778080265485,3.1127083056433,2.6128903077506,3.09771596655786,4.35500951173038,3.37924052999153,2.76210237709732,..
"Iran, Islamic Rep.",IRN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4856.44032966894,4669.34035376186,4531.03196097748,3747.12232955507,4264.16800199054,4190.15657950953,3544.42764620221,..,..,..
"Iran, Islamic Rep.",IRN,Gini index,SI.POV.GINI,..,37.4,38.8,39.5,40,40.8,42,40.9,..,..
"Iran, Islamic Rep.",IRN,Income share held by highest 20%,SI.DST.05TH.20,..,44.6,45.6,46.4,46.7,47.3,48.5,47.5,..,..
"Iran, Islamic Rep.",IRN,Income share held by lowest 20%,SI.DST.FRST.20,..,6.8,6.3,6.3,6.1,5.9,5.8,6,..,..
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,23.3899076374052,27.5695967166583,27.4664906177793,15.7996842343852,13.6564921433024,18.0830615016152,36.0426424158871,26.7137222877032,22.3422122636148,..
Iraq,IRQ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4593.02470169787,4624.3059375157,4351.99445371309,3493.74356680338,3364.02565299104,3511.24565084117,3686.29817977846,4036.01597924753,2753.37221479308,..
Iraq,IRQ,Gini index,SI.POV.GINI,29.5,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Income share held by highest 20%,SI.DST.05TH.20,38.5,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Income share held by lowest 20%,SI.DST.FRST.20,8.8,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,49.0465305233062,44.755098227635,45.9111758078398,36.4653365058386,31.9044010725542,37.9960300748987,44.5436323539724,39.4779847873107,32.4190889854278,..
Ireland,IRL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,28870.3432297684,30575.6605844509,32589.6725432714,34251.6712796852,36025.0110569434,36518.0869242616,37821.0213795536,39387.9486399475,37490.8314541363,..
Ireland,IRL,Gini index,SI.POV.GINI,33.2,33.5,31.9,31.8,32.8,31.4,30.6,..,..,..
Ireland,IRL,Income share held by highest 20%,SI.DST.05TH.20,41.1,41.3,40.1,40.2,41.2,40,39.7,..,..,..
Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20,7.5,7.3,7.9,8,7.9,8.4,8.7,..,..,..
Ireland,IRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0548022279924507,0.0344365732628949,0.0323918171293976,0.0178056277104698,0.0695626294703841,0.126508288060457,0.137252047723091,0.0753044169172184,0.0219911670663597,..
Isle of Man,IMN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,..,..
Israel,ISR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,27644.7754154558,28875.0664946039,30031.0579462589,30806.1752513878,31841.4492680594,32775.6289236188,33269.1511680201,34297.7789268819,32653.5186389018,..
Israel,ISR,Gini index,SI.POV.GINI,41.6,40.2,39.8,39.7,39,38.2,38.6,..,..,..
Israel,ISR,Income share held by highest 20%,SI.DST.05TH.20,46.3,45.3,44.8,44.8,44.2,43.3,43.8,..,..,..
Israel,ISR,Income share held by lowest 20%,SI.DST.FRST.20,4.7,5,5,5,5.1,5.1,5.2,..,..,..
Israel,ISR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.293003356821865,0.308366947500668,0.284095245793809,0.231604167059668,0.157388201375695,0.138925999217506,0.178202990478237,0.100089340462146,0.106087171777755,..
Italy,ITA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,24905.3679270526,24341.9817337609,24322.0796428298,24459.9982135188,25484.3060160314,25976.9469588788,26375.5115555299,26882.7641053133,24252.9810192546,..
Italy,ITA,Gini index,SI.POV.GINI,35.2,34.9,34.7,35.4,35.2,35.9,35.2,..,..,..
Italy,ITA,Income share held by highest 20%,SI.DST.05TH.20,41.7,41.4,41,41.4,41.4,42.1,41.5,..,..,..
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.3,6.2,6.2,5.9,6.1,6,6.1,..,..,..
Italy,ITA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.187831463039229,0.168481486556291,0.145633418501201,0.084246148202704,0.0499360431176195,0.0699903704366335,0.106904441536326,0.0898809431825786,0.0765955285382078,..
Jamaica,JAM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4502.23174354435,4420.66151885395,4412.60842913194,4515.1552653027,4587.7722044954,4703.33969327559,4772.63247835441,4846.35254245527,4329.02877308368,..
Jamaica,JAM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.33695966237548,1.30173815869052,1.34515589159326,1.26600183798873,1.22040638396212,1.34824827044092,1.44835974994787,0.150631078654654,0.205820750325272,..
Japan,JPN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,25618.3343896543,26360.1138374126,26473.409294868,27545.8123812377,27795.3758194831,28300.5069299012,28113.6507442938,28165.2022110626,27166.3761009282,..
Japan,JPN,Gini index,SI.POV.GINI,..,32.9,..,..,..,..,..,..,..,..
Japan,JPN,Income share held by highest 20%,SI.DST.05TH.20,..,41.1,..,..,..,..,..,..,..,..
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,..,7.7,..,..,..,..,..,..,..,..
Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0199756463999137,0.0228747096476346,0.0257312964998019,0.0278853639228413,0.0239279908310859,0.0371070973398332,0.0337224019987651,0.0917794632996472,0.0977164340149517,..
Jordan,JOR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4355.90720096165,4288.09794577639,3942.89694742016,3736.55669982217,3654.57113848726,3697.93591035363,3631.30335654153,3675.51685722514,3531.07703402717,..
Jordan,JOR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.91518661432053,1.28719896652248,1.20101368309591,1.4004593306146,1.12311442695397,0.869015587920281,0.786139545172891,0.033031954561524,0.0325510591750997,..
Kazakhstan,KAZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6905.63233258477,7551.83493680879,7903.72665028694,8090.64298177555,7794.63291630127,7963.89788602582,7854.64987740863,8253.03393935295,8231.17561180412,..
Kazakhstan,KAZ,Gini index,SI.POV.GINI,28.2,27.1,27,26.8,27.2,27.5,27.8,..,..,..
Kazakhstan,KAZ,Income share held by highest 20%,SI.DST.05TH.20,37.7,37,37,36.9,37.2,37.4,37.9,..,..,..
Kazakhstan,KAZ,Income share held by lowest 20%,SI.DST.FRST.20,9.4,9.8,9.9,10,9.8,9.8,9.8,..,..,..
Kazakhstan,KAZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,23.3896392508306,19.1763969233247,17.6489380127545,9.46612845835648,11.4866650247124,15.4210147225938,21.5731449135997,19.0256955553202,15.540060010062,..
Kenya,KEN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1018.42135122683,1034.09519056108,1039.18560215034,1114.13002480833,1285.65786581412,1269.05417682807,1331.39563946795,1362.8403574907,1343.79184005101,..
Kenya,KEN,Gini index,SI.POV.GINI,..,..,..,40.8,..,..,..,..,..,..
Kenya,KEN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,47.5,..,..,..,..,..,..
Kenya,KEN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,6.2,..,..,..,..,..,..
Kenya,KEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.88153455676971,2.63051560094683,2.61921814565581,2.70200680808594,2.65181124153714,2.31583809468935,1.26475900078023,1.23728980550373,1.22436450669567,..
Kiribati,KIR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1803.75818368237,2018.71854311723,2349.5739775745,2891.35516103897,2566.44502999124,2750.88169775272,2780.17165193217,3022.26302891257,2764.15351993237,..
Kiribati,KIR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,27.8,..,..
Kiribati,KIR,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,37.4,..,..
Kiribati,KIR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,9.5,..,..
Kiribati,KIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0583898107421137,0.055213855131669,0.0879943248681191,0.0729243038168782,0.0826901447344955,0.0934064955336029,0.0410386949287787,0.0383532531545463,0.0471143928163846,..
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,21037.3637485688,21757.9279977004,22262.3211631121,23432.7790880406,24404.6677476375,25119.0748329202,25277.2199283697,25086.5059914961,24486.2532582129,..
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,31.6,..,31.2,..,31.4,..,..,..,..,..
"Korea, Rep.",KOR,Income share held by highest 20%,SI.DST.05TH.20,39,..,38.9,..,39.1,..,..,..,..,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,7.3,..,7.5,..,7.5,..,..,..,..,..
"Korea, Rep.",KOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0462145677719431,0.0279711431306447,0.0246245911685698,0.0185362362871736,0.0173060997016057,0.0227814293684119,0.0206960879687792,0.100173165911654,0.103833222131959,..
Kosovo,XKX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Gini index,SI.POV.GINI,29,26.3,27.3,26.5,26.7,29,..,..,..,..
Kosovo,XKX,Income share held by highest 20%,SI.DST.05TH.20,37.9,36.2,36.5,36.1,36.3,38.6,..,..,..,..
Kosovo,XKX,Income share held by lowest 20%,SI.DST.FRST.20,8.8,9.7,9.1,9.5,9.4,9.2,..,..,..,..
Kosovo,XKX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.02284954234697,0.549948623143377,0.527281776036478,0.337950269542377,0.386008416421106,0.549995856065251,0.57221960212281,0.395357156759297,0.331550056944645,..
